2024-04-04 17:59:20 - INFO - ================== Training subset ==================
2024-04-04 17:59:35 - INFO - The total number of involved docking poses: 5828
2024-04-04 17:59:35 - INFO - ================== Validation subset ==================
2024-04-04 17:59:36 - INFO - The total number of involved docking poses: 495
2024-04-04 17:59:36 - INFO - ================== Training subset ==================
2024-04-04 17:59:53 - INFO - The total number of involved docking poses: 6999
2024-04-04 17:59:53 - INFO - ================== Training subset ==================
2024-04-04 18:00:09 - INFO - The total number of involved docking poses: 6215
2024-04-04 18:00:09 - INFO - ================== Training subset ==================
2024-04-04 18:00:40 - INFO - The total number of involved docking poses: 12880
2024-04-04 18:00:40 - INFO - ================== Training subset ==================
2024-04-04 18:00:56 - INFO - The total number of involved docking poses: 6990
2024-04-04 18:00:56 - INFO - ================== Test subset ==================
2024-04-04 18:01:11 - INFO - The total number of involved docking poses: 6134
2024-04-04 18:01:11 - INFO - /home1/yueming/Drug_Discovery/Baselines/GIGN-main/GIGN/train_PDBBind.py
2024-04-04 18:01:11 - INFO - Assay type: pKi
2024-04-04 18:01:11 - INFO - fold: 2
2024-04-04 18:01:11 - INFO - train data: 3957
2024-04-04 18:01:11 - INFO - train data subsets: 595, 711, 631, 1310, 710
2024-04-04 18:01:11 - INFO - valid data: 50
2024-04-04 18:01:11 - INFO - test data: 626
2024-04-04 18:01:11 - INFO - batch ligands: 10
2024-04-04 18:01:13 - INFO - train mean: 6.7210
2024-04-04 18:01:13 - INFO - train std: 2.0391
2024-04-04 18:01:13 - INFO - valid_metric: pr
2024-04-04 18:02:21 - INFO - epoch-0, train_loss-3.3949, train_rmse-1.8425, valid_rmse-1.7915, valid_pr-0.6101, valid_tau-0.3960, test_rmse-1.8672, test_pr-0.4349, test_tau-0.3211, lr-8.0000e-05
2024-04-04 18:28:34 - INFO - epoch-23, train_loss-1.9244, train_rmse-1.3872, valid_rmse-1.4053, valid_pr-0.7260, valid_tau-0.5276, test_rmse-1.6325, test_pr-0.5992, test_tau-0.4394, lr-7.6050e-05
2024-04-04 18:29:41 - INFO - epoch-24, train_loss-1.8827, train_rmse-1.3721, valid_rmse-1.2831, valid_pr-0.7562, valid_tau-0.5276, test_rmse-1.6290, test_pr-0.5956, test_tau-0.4325, lr-7.6050e-05
2024-04-04 18:30:47 - INFO - epoch-25, train_loss-1.9455, train_rmse-1.3948, valid_rmse-1.4496, valid_pr-0.6486, valid_tau-0.4223, test_rmse-1.5728, test_pr-0.6203, test_tau-0.4517, lr-7.6050e-05
2024-04-04 18:31:53 - INFO - epoch-26, train_loss-1.9515, train_rmse-1.3970, valid_rmse-1.4788, valid_pr-0.6155, valid_tau-0.4425, test_rmse-1.6276, test_pr-0.5874, test_tau-0.4198, lr-7.6050e-05
2024-04-04 18:33:01 - INFO - epoch-27, train_loss-1.9081, train_rmse-1.3813, valid_rmse-1.4367, valid_pr-0.6733, valid_tau-0.4474, test_rmse-1.5535, test_pr-0.6310, test_tau-0.4619, lr-7.6050e-05
2024-04-04 18:34:07 - INFO - epoch-28, train_loss-1.8936, train_rmse-1.3761, valid_rmse-1.4411, valid_pr-0.6317, valid_tau-0.4162, test_rmse-1.6080, test_pr-0.6030, test_tau-0.4327, lr-7.6050e-05
2024-04-04 18:35:14 - INFO - epoch-29, train_loss-1.9022, train_rmse-1.3792, valid_rmse-1.2921, valid_pr-0.6964, valid_tau-0.4851, test_rmse-1.6187, test_pr-0.5899, test_tau-0.4253, lr-7.4149e-05
2024-04-04 18:36:22 - INFO - epoch-30, train_loss-1.8032, train_rmse-1.3428, valid_rmse-1.5164, valid_pr-0.5961, valid_tau-0.3878, test_rmse-1.6527, test_pr-0.5920, test_tau-0.4286, lr-7.4149e-05
2024-04-04 18:37:30 - INFO - epoch-31, train_loss-1.7779, train_rmse-1.3334, valid_rmse-1.4953, valid_pr-0.6323, valid_tau-0.4344, test_rmse-1.5696, test_pr-0.6251, test_tau-0.4513, lr-7.4149e-05
2024-04-04 18:38:38 - INFO - epoch-32, train_loss-1.7753, train_rmse-1.3324, valid_rmse-1.4329, valid_pr-0.6488, valid_tau-0.4372, test_rmse-1.5963, test_pr-0.6048, test_tau-0.4405, lr-7.4149e-05
2024-04-04 18:39:46 - INFO - epoch-33, train_loss-1.7555, train_rmse-1.3249, valid_rmse-1.3689, valid_pr-0.6980, valid_tau-0.4757, test_rmse-1.5569, test_pr-0.6365, test_tau-0.4688, lr-7.4149e-05
2024-04-04 18:40:54 - INFO - epoch-34, train_loss-1.7586, train_rmse-1.3261, valid_rmse-1.3756, valid_pr-0.7038, valid_tau-0.4608, test_rmse-1.6853, test_pr-0.6145, test_tau-0.4463, lr-7.4149e-05
2024-04-04 18:42:02 - INFO - epoch-35, train_loss-1.6976, train_rmse-1.3029, valid_rmse-1.5127, valid_pr-0.6158, valid_tau-0.4223, test_rmse-1.5976, test_pr-0.6121, test_tau-0.4413, lr-7.4149e-05
2024-04-04 18:43:09 - INFO - epoch-36, train_loss-1.7012, train_rmse-1.3043, valid_rmse-1.4620, valid_pr-0.6861, valid_tau-0.4790, test_rmse-1.5894, test_pr-0.6177, test_tau-0.4497, lr-7.4149e-05
2024-04-04 18:44:18 - INFO - epoch-37, train_loss-1.7172, train_rmse-1.3104, valid_rmse-1.4261, valid_pr-0.7148, valid_tau-0.5015, test_rmse-1.6205, test_pr-0.6127, test_tau-0.4389, lr-7.4149e-05
2024-04-04 18:45:27 - INFO - epoch-38, train_loss-1.7101, train_rmse-1.3077, valid_rmse-1.3084, valid_pr-0.6327, valid_tau-0.4425, test_rmse-1.5742, test_pr-0.6221, test_tau-0.4500, lr-7.4149e-05
2024-04-04 18:46:37 - INFO - epoch-39, train_loss-1.5913, train_rmse-1.2615, valid_rmse-1.3010, valid_pr-0.6881, valid_tau-0.4603, test_rmse-1.5989, test_pr-0.6132, test_tau-0.4476, lr-7.2295e-05
2024-04-04 18:47:45 - INFO - epoch-40, train_loss-1.6470, train_rmse-1.2834, valid_rmse-1.4352, valid_pr-0.6978, valid_tau-0.4408, test_rmse-1.6019, test_pr-0.6330, test_tau-0.4684, lr-7.2295e-05
2024-04-04 18:48:53 - INFO - epoch-41, train_loss-1.6034, train_rmse-1.2662, valid_rmse-1.4061, valid_pr-0.6403, valid_tau-0.4446, test_rmse-1.6055, test_pr-0.6085, test_tau-0.4432, lr-7.2295e-05
2024-04-04 18:50:01 - INFO - epoch-42, train_loss-1.6220, train_rmse-1.2736, valid_rmse-1.4732, valid_pr-0.6920, valid_tau-0.4911, test_rmse-1.6548, test_pr-0.5968, test_tau-0.4349, lr-7.2295e-05
2024-04-04 18:51:09 - INFO - epoch-43, train_loss-1.5710, train_rmse-1.2534, valid_rmse-1.4552, valid_pr-0.6308, valid_tau-0.4461, test_rmse-1.6083, test_pr-0.6017, test_tau-0.4371, lr-7.2295e-05
2024-04-04 18:52:18 - INFO - epoch-44, train_loss-1.5770, train_rmse-1.2558, valid_rmse-1.3302, valid_pr-0.7123, valid_tau-0.4729, test_rmse-1.5605, test_pr-0.6342, test_tau-0.4588, lr-7.2295e-05
2024-04-04 18:53:27 - INFO - epoch-45, train_loss-1.5937, train_rmse-1.2624, valid_rmse-1.2492, valid_pr-0.7225, valid_tau-0.4947, test_rmse-1.5837, test_pr-0.6211, test_tau-0.4524, lr-7.2295e-05
2024-04-04 18:54:37 - INFO - epoch-46, train_loss-1.5847, train_rmse-1.2589, valid_rmse-1.4018, valid_pr-0.5947, valid_tau-0.4020, test_rmse-1.6098, test_pr-0.5994, test_tau-0.4385, lr-7.2295e-05
2024-04-04 18:55:44 - INFO - epoch-47, train_loss-1.5425, train_rmse-1.2420, valid_rmse-1.4074, valid_pr-0.6729, valid_tau-0.4453, test_rmse-1.5749, test_pr-0.6321, test_tau-0.4701, lr-7.2295e-05
2024-04-04 18:56:52 - INFO - epoch-48, train_loss-1.5383, train_rmse-1.2403, valid_rmse-1.4620, valid_pr-0.6867, valid_tau-0.4676, test_rmse-1.6372, test_pr-0.6107, test_tau-0.4471, lr-7.2295e-05
2024-04-04 18:58:00 - INFO - epoch-49, train_loss-1.4910, train_rmse-1.2211, valid_rmse-1.3351, valid_pr-0.7043, valid_tau-0.5013, test_rmse-1.5763, test_pr-0.6314, test_tau-0.4656, lr-7.0488e-05
2024-04-04 18:59:08 - INFO - epoch-50, train_loss-1.4964, train_rmse-1.2233, valid_rmse-1.3866, valid_pr-0.6665, valid_tau-0.4623, test_rmse-1.5563, test_pr-0.6374, test_tau-0.4695, lr-7.0488e-05
2024-04-04 19:00:17 - INFO - epoch-51, train_loss-1.5259, train_rmse-1.2353, valid_rmse-1.3494, valid_pr-0.6917, valid_tau-0.4648, test_rmse-1.5871, test_pr-0.6221, test_tau-0.4549, lr-7.0488e-05
2024-04-04 19:01:25 - INFO - epoch-52, train_loss-1.4566, train_rmse-1.2069, valid_rmse-1.4795, valid_pr-0.5928, valid_tau-0.3737, test_rmse-1.6103, test_pr-0.6070, test_tau-0.4449, lr-7.0488e-05
2024-04-04 19:02:35 - INFO - epoch-53, train_loss-1.4641, train_rmse-1.2100, valid_rmse-1.3896, valid_pr-0.6503, valid_tau-0.4425, test_rmse-1.5908, test_pr-0.6131, test_tau-0.4443, lr-7.0488e-05
2024-04-04 19:03:43 - INFO - epoch-54, train_loss-1.4331, train_rmse-1.1971, valid_rmse-1.5319, valid_pr-0.6534, valid_tau-0.4360, test_rmse-1.6477, test_pr-0.6023, test_tau-0.4387, lr-7.0488e-05
2024-04-04 19:04:52 - INFO - epoch-55, train_loss-1.4634, train_rmse-1.2097, valid_rmse-1.5995, valid_pr-0.5049, valid_tau-0.3352, test_rmse-1.5969, test_pr-0.6181, test_tau-0.4561, lr-7.0488e-05
2024-04-04 19:06:01 - INFO - epoch-56, train_loss-1.4435, train_rmse-1.2014, valid_rmse-1.4593, valid_pr-0.6512, valid_tau-0.4446, test_rmse-1.6064, test_pr-0.6089, test_tau-0.4416, lr-7.0488e-05
2024-04-04 19:07:11 - INFO - epoch-57, train_loss-1.4314, train_rmse-1.1964, valid_rmse-1.4680, valid_pr-0.5798, valid_tau-0.4081, test_rmse-1.5781, test_pr-0.6298, test_tau-0.4579, lr-7.0488e-05
2024-04-04 19:08:20 - INFO - epoch-58, train_loss-1.3676, train_rmse-1.1694, valid_rmse-1.6115, valid_pr-0.6074, valid_tau-0.4284, test_rmse-1.6449, test_pr-0.6014, test_tau-0.4321, lr-7.0488e-05
2024-04-04 19:09:29 - INFO - epoch-59, train_loss-1.3589, train_rmse-1.1657, valid_rmse-1.2800, valid_pr-0.7410, valid_tau-0.5056, test_rmse-1.6335, test_pr-0.6172, test_tau-0.4456, lr-6.8725e-05
2024-04-04 19:10:37 - INFO - epoch-60, train_loss-1.3758, train_rmse-1.1730, valid_rmse-1.3720, valid_pr-0.6830, valid_tau-0.4489, test_rmse-1.6148, test_pr-0.5974, test_tau-0.4349, lr-6.8725e-05
2024-04-04 19:11:45 - INFO - epoch-61, train_loss-1.3729, train_rmse-1.1717, valid_rmse-1.3601, valid_pr-0.6848, valid_tau-0.4405, test_rmse-1.6197, test_pr-0.6049, test_tau-0.4329, lr-6.8725e-05
2024-04-04 19:12:55 - INFO - epoch-62, train_loss-1.3432, train_rmse-1.1589, valid_rmse-1.4449, valid_pr-0.6848, valid_tau-0.4385, test_rmse-1.5853, test_pr-0.6225, test_tau-0.4569, lr-6.8725e-05
2024-04-04 19:14:05 - INFO - epoch-63, train_loss-1.2658, train_rmse-1.1251, valid_rmse-1.3627, valid_pr-0.7087, valid_tau-0.5114, test_rmse-1.5987, test_pr-0.6143, test_tau-0.4493, lr-6.8725e-05
2024-04-04 19:15:14 - INFO - epoch-64, train_loss-1.3309, train_rmse-1.1537, valid_rmse-1.4920, valid_pr-0.6453, valid_tau-0.4223, test_rmse-1.6287, test_pr-0.6041, test_tau-0.4436, lr-6.8725e-05
2024-04-04 19:16:24 - INFO - epoch-65, train_loss-1.3582, train_rmse-1.1654, valid_rmse-1.4273, valid_pr-0.6061, valid_tau-0.3433, test_rmse-1.6181, test_pr-0.6062, test_tau-0.4413, lr-6.8725e-05
2024-04-04 19:17:35 - INFO - epoch-66, train_loss-1.3123, train_rmse-1.1455, valid_rmse-1.5473, valid_pr-0.5834, valid_tau-0.4069, test_rmse-1.6149, test_pr-0.6076, test_tau-0.4407, lr-6.8725e-05
2024-04-04 19:18:45 - INFO - epoch-67, train_loss-1.3148, train_rmse-1.1466, valid_rmse-1.6418, valid_pr-0.6021, valid_tau-0.4247, test_rmse-1.6496, test_pr-0.5818, test_tau-0.4263, lr-6.8725e-05
2024-04-04 19:19:56 - INFO - epoch-68, train_loss-1.2481, train_rmse-1.1172, valid_rmse-1.5821, valid_pr-0.6185, valid_tau-0.4405, test_rmse-1.6529, test_pr-0.5900, test_tau-0.4287, lr-6.8725e-05
2024-04-04 19:21:07 - INFO - epoch-69, train_loss-1.2913, train_rmse-1.1364, valid_rmse-1.7629, valid_pr-0.5509, valid_tau-0.3854, test_rmse-1.6933, test_pr-0.5882, test_tau-0.4281, lr-6.7007e-05
2024-04-04 19:22:18 - INFO - epoch-70, train_loss-1.2324, train_rmse-1.1101, valid_rmse-1.4665, valid_pr-0.6137, valid_tau-0.4020, test_rmse-1.5556, test_pr-0.6332, test_tau-0.4637, lr-6.7007e-05
2024-04-04 19:23:27 - INFO - epoch-71, train_loss-1.2265, train_rmse-1.1075, valid_rmse-1.5328, valid_pr-0.6214, valid_tau-0.4223, test_rmse-1.6146, test_pr-0.6060, test_tau-0.4419, lr-6.7007e-05
2024-04-04 19:24:36 - INFO - epoch-72, train_loss-1.2456, train_rmse-1.1161, valid_rmse-1.4483, valid_pr-0.6053, valid_tau-0.4162, test_rmse-1.6121, test_pr-0.6289, test_tau-0.4548, lr-6.7007e-05
2024-04-04 19:25:47 - INFO - epoch-73, train_loss-1.1942, train_rmse-1.0928, valid_rmse-1.4656, valid_pr-0.6313, valid_tau-0.4466, test_rmse-1.5993, test_pr-0.6200, test_tau-0.4500, lr-6.7007e-05
2024-04-04 19:26:59 - INFO - epoch-74, train_loss-1.1674, train_rmse-1.0805, valid_rmse-1.6364, valid_pr-0.5744, valid_tau-0.3858, test_rmse-1.6178, test_pr-0.6005, test_tau-0.4317, lr-6.7007e-05
2024-04-04 19:28:10 - INFO - epoch-75, train_loss-1.2229, train_rmse-1.1058, valid_rmse-1.4639, valid_pr-0.6262, valid_tau-0.4550, test_rmse-1.5964, test_pr-0.6169, test_tau-0.4454, lr-6.7007e-05
2024-04-04 19:29:20 - INFO - epoch-76, train_loss-1.2116, train_rmse-1.1007, valid_rmse-1.5990, valid_pr-0.5802, valid_tau-0.4016, test_rmse-1.5340, test_pr-0.6564, test_tau-0.4786, lr-6.7007e-05
2024-04-04 19:30:31 - INFO - epoch-77, train_loss-1.2047, train_rmse-1.0976, valid_rmse-1.2563, valid_pr-0.7166, valid_tau-0.4952, test_rmse-1.5847, test_pr-0.6171, test_tau-0.4470, lr-6.7007e-05
2024-04-04 19:31:41 - INFO - epoch-78, train_loss-1.2182, train_rmse-1.1037, valid_rmse-1.3556, valid_pr-0.6905, valid_tau-0.4955, test_rmse-1.5730, test_pr-0.6341, test_tau-0.4655, lr-6.7007e-05
2024-04-04 19:32:53 - INFO - epoch-79, train_loss-1.2188, train_rmse-1.1040, valid_rmse-1.5923, valid_pr-0.6275, valid_tau-0.4372, test_rmse-1.6069, test_pr-0.6218, test_tau-0.4455, lr-6.5332e-05
2024-04-04 19:34:03 - INFO - epoch-80, train_loss-1.1617, train_rmse-1.0778, valid_rmse-1.4258, valid_pr-0.6926, valid_tau-0.4765, test_rmse-1.5805, test_pr-0.6232, test_tau-0.4527, lr-6.5332e-05
2024-04-04 19:35:13 - INFO - epoch-81, train_loss-1.2489, train_rmse-1.1176, valid_rmse-1.4286, valid_pr-0.6277, valid_tau-0.4401, test_rmse-1.6131, test_pr-0.6142, test_tau-0.4457, lr-6.5332e-05
2024-04-04 19:36:22 - INFO - epoch-82, train_loss-1.1858, train_rmse-1.0890, valid_rmse-1.3006, valid_pr-0.7058, valid_tau-0.4830, test_rmse-1.5851, test_pr-0.6241, test_tau-0.4589, lr-6.5332e-05
2024-04-04 19:37:32 - INFO - epoch-83, train_loss-1.1852, train_rmse-1.0887, valid_rmse-1.5096, valid_pr-0.6318, valid_tau-0.4466, test_rmse-1.6161, test_pr-0.6244, test_tau-0.4590, lr-6.5332e-05
2024-04-04 19:38:42 - INFO - epoch-84, train_loss-1.1743, train_rmse-1.0837, valid_rmse-1.4528, valid_pr-0.6614, valid_tau-0.4818, test_rmse-1.6045, test_pr-0.6065, test_tau-0.4432, lr-6.5332e-05
2024-04-04 19:39:51 - INFO - epoch-85, train_loss-1.1473, train_rmse-1.0711, valid_rmse-1.4704, valid_pr-0.6357, valid_tau-0.4534, test_rmse-1.5938, test_pr-0.6209, test_tau-0.4558, lr-6.5332e-05
2024-04-04 19:41:01 - INFO - epoch-86, train_loss-1.1379, train_rmse-1.0667, valid_rmse-1.5184, valid_pr-0.6318, valid_tau-0.4186, test_rmse-1.6230, test_pr-0.6079, test_tau-0.4460, lr-6.5332e-05
2024-04-04 19:42:12 - INFO - epoch-87, train_loss-1.1949, train_rmse-1.0931, valid_rmse-1.5982, valid_pr-0.6280, valid_tau-0.4433, test_rmse-1.6629, test_pr-0.5970, test_tau-0.4304, lr-6.5332e-05
2024-04-04 19:43:24 - INFO - epoch-88, train_loss-1.1441, train_rmse-1.0696, valid_rmse-1.5533, valid_pr-0.6323, valid_tau-0.4466, test_rmse-1.6347, test_pr-0.6193, test_tau-0.4436, lr-6.5332e-05
2024-04-04 19:44:35 - INFO - epoch-89, train_loss-1.0846, train_rmse-1.0414, valid_rmse-1.4244, valid_pr-0.6738, valid_tau-0.5114, test_rmse-1.5761, test_pr-0.6270, test_tau-0.4566, lr-6.3699e-05
2024-04-04 19:45:47 - INFO - epoch-90, train_loss-1.0745, train_rmse-1.0366, valid_rmse-1.3708, valid_pr-0.7020, valid_tau-0.4952, test_rmse-1.6182, test_pr-0.6101, test_tau-0.4462, lr-6.3699e-05
2024-04-04 19:46:57 - INFO - epoch-91, train_loss-1.1403, train_rmse-1.0679, valid_rmse-1.4213, valid_pr-0.6482, valid_tau-0.4628, test_rmse-1.6029, test_pr-0.6076, test_tau-0.4365, lr-6.3699e-05
2024-04-04 19:48:07 - INFO - epoch-92, train_loss-1.1041, train_rmse-1.0508, valid_rmse-1.4691, valid_pr-0.6435, valid_tau-0.4608, test_rmse-1.6125, test_pr-0.6120, test_tau-0.4481, lr-6.3699e-05
2024-04-04 19:49:19 - INFO - epoch-93, train_loss-1.1111, train_rmse-1.0541, valid_rmse-1.5782, valid_pr-0.6273, valid_tau-0.4453, test_rmse-1.6169, test_pr-0.6072, test_tau-0.4406, lr-6.3699e-05
2024-04-04 19:50:31 - INFO - epoch-94, train_loss-1.0650, train_rmse-1.0320, valid_rmse-1.3753, valid_pr-0.6251, valid_tau-0.4446, test_rmse-1.6258, test_pr-0.5960, test_tau-0.4262, lr-6.3699e-05
2024-04-04 19:51:44 - INFO - epoch-95, train_loss-1.0719, train_rmse-1.0353, valid_rmse-1.6301, valid_pr-0.5661, valid_tau-0.4057, test_rmse-1.6768, test_pr-0.5717, test_tau-0.4135, lr-6.3699e-05
2024-04-04 19:52:57 - INFO - epoch-96, train_loss-1.0832, train_rmse-1.0408, valid_rmse-1.4730, valid_pr-0.6555, valid_tau-0.4770, test_rmse-1.6213, test_pr-0.5952, test_tau-0.4253, lr-6.3699e-05
2024-04-04 19:54:08 - INFO - epoch-97, train_loss-1.0949, train_rmse-1.0464, valid_rmse-1.4836, valid_pr-0.6238, valid_tau-0.4717, test_rmse-1.6368, test_pr-0.5903, test_tau-0.4221, lr-6.3699e-05
2024-04-04 19:55:20 - INFO - epoch-98, train_loss-1.0791, train_rmse-1.0388, valid_rmse-1.2867, valid_pr-0.6793, valid_tau-0.4709, test_rmse-1.6334, test_pr-0.6065, test_tau-0.4502, lr-6.3699e-05
2024-04-04 19:56:33 - INFO - epoch-99, train_loss-0.9913, train_rmse-0.9957, valid_rmse-1.5636, valid_pr-0.6442, valid_tau-0.4352, test_rmse-1.6423, test_pr-0.6043, test_tau-0.4308, lr-6.2106e-05
2024-04-04 19:57:44 - INFO - epoch-100, train_loss-1.1294, train_rmse-1.0628, valid_rmse-1.5107, valid_pr-0.6232, valid_tau-0.4446, test_rmse-1.5966, test_pr-0.6119, test_tau-0.4434, lr-6.2106e-05
